ATS_CODE,BORO,BORONUM,LOC_CODE,ADDRESS,STATE_CODE,ZIP,City,DBN,Dist,MS,Borough,CSD,Total Stud,Students T,Percent of,Total St_1,Percent _1,Fewer than,Fewer th_1,Gifted and,HS Program,Citywide,result_num,status,formatted_,place_id,location_t,latlong
06M348      ,M,1,M348,511 WEST 182ND STREET,NY,"10033",MANHATTAN,06M348,"6",WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL (06M348),Manhattan,D6,"85","6","7.1",0-5,NA,"0","1",No,No,No,,,,,,
84X422,X,2,X422,108 WEST 174 STREET,NY,"10453",BRONX,84X422,"84",ICAHN CHARTER SCHOOL 3 (84X422),Bronx,Charter,"28","13","46.4",0-5,NA,"0","1",No,No,No,,,,,,
84M351,M,1,M351,34 WEST 118 STREET,NY,"10026",MANHATTAN,84M351,"84",SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 1 (84M351),Manhattan,Charter,"47","15","31.9",0-5,NA,"0","1",No,No,No,,,,,,
28Q284      ,Q,4,Q284,108-35 167 STREET,NY,"11433",QUEENS,28Q284,"28",YORK EARLY COLLEGE ACADEMY (28Q284),Queens,D28,"87","18","20.7",0-5,NA,"0","1",No,No,No,,,,,,
06M366      ,M,1,M366,202 SHERMAN AVE,NY,"10034",MANHATTAN,06M366,"6",WASHINGTON HEIGHTS ACADEMY (06M366),Manhattan,D6,"55","16","29.1",0-5,NA,"0","1",No,No,No,,,,,,
02M347      ,M,1,M347,223 EAST 23 STREET,NY,"10010",MANHATTAN,02M347,"2",THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL (02M347),Manhattan,D2,"15","6","40",0-5,NA,"0","1",No,No,Yes,,,,,,
28Q680      ,Q,4,Q680,160-20 GOETHALS AVENUE,NY,"11432",QUEENS,28Q680,"28",QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL (28Q680),Queens,D28,"79","59","74.7","27","45.8","0","0",No,No,No,,,,,,
84M341,M,1,M341,2005 MADISON AVENUE,NY,"10035",MANHATTAN,84M341,"84",HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL (84M341),Manhattan,Charter,"16","9","56.2",0-5,NA,"0","1",No,No,No,,,,,,
09X231      ,X,2,X231,4143 THIRD AVENUE,NY,"10457",BRONX,09X231,"9",EAGLE ACADEMY FOR YOUNG MEN (09X231),Bronx,D9,"53","8","15.1",0-5,NA,"0","1",No,No,No,,,,,,
84M335,M,1,M335,2351 1ST AVENUE,NY,"10035",MANHATTAN,84M335,"84",HARLEM VILLAGE ACADEMY EAST CHARTER SCHOOL (84M335),Manhattan,Charter,"20","7","35",0-5,NA,"0","1",No,No,No,,,,,,
20K163      ,K,2,K163,109 BAY 14TH STREET,NY,"11214",BROOKLYN,20K163,"20",P.S. 163 BATH BEACH (20K163),Brooklyn,D20,"72","25","34.7",0-5,NA,"0","1",No,No,No,,,,,,
84M336,M,1,M336,625 WEST 133 STREET,NY,"10027",MANHATTAN,84M336,"84",KIPP INFINITY CHARTER SCHOOL (84M336),Manhattan,Charter,"26","21","80.8",0-5,NA,"0","1",No,No,No,,,,,,
04M372      ,M,1,M372,240 EAST 109 STREET,NY,"10029",MANHATTAN,04M372,"4",ESPERANZA PREPARATORY ACADEMY (04M372),Manhattan,D4,"71",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
31R063      ,R,5,R063,100 ESSEX DRIVE,NY,"10314",STATEN ISLAND,31R063,"31",MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING (31R063),StatenIsland,D31,"146","51","34.9",0-5,NA,"0","1",No,No,No,,,,,,
06M346      ,M,1,M346,512 W 182ND ST,NY,"10033",MANHATTAN,06M346,"6",COMMUNITY HEALTH ACADEMY OF THE HEIGHTS (06M346),Manhattan,D6,"94",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
05M362      ,M,1,M362,425 WEST 123 STREET,NY,"10027",MANHATTAN,05M362,"5",COLUMBIA SECONDARY SCHOOL (05M362),Manhattan,D5,"99","20","20.2","15","75","0","0",No,No,No,,,,,,
03M243      ,M,1,M243,100 WEST  84 STREET,NY,"10024",MANHATTAN,03M243,"3",M.S. 243 CENTER SCHOOL (03M243),Manhattan,D3,"59","32","54.2","14","43.8","0","0",No,No,No,,,,,,
84M353,M,1,M353,1818 AMSTERDAM AVENUE,NY,"10031",MANHATTAN,84M353,"84",NEW HEIGHTS ACADEMY CHARTER SCHOOL (84M353),Manhattan,Charter,"9",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
10X080      ,X,2,X080,149 EAST MOSHOLU PARKWAY NORTH,NY,"10467",BRONX,10X080,"10",J.H.S. 080 THE MOSHOLU PARKWAY (10X080),Bronx,D10,"216","52","24.1",0-5,NA,"0","1",No,No,No,,,,,,
06M322      ,M,1,M322,4600 BROADWAY,NY,"10040",MANHATTAN,06M322,"6",MIDDLE SCHOOL 322 (06M322),Manhattan,D6,"104","8","7.7",0-5,NA,"0","1",No,No,No,,,,,,
06M324      ,M,1,M324,21 JUMEL PLACE,NY,"10032",MANHATTAN,06M324,"6",M.S. 324 - PATRIA MIRABAL (06M324),Manhattan,D6,"89","15","16.9",0-5,NA,"0","1",No,No,No,,,,,,
06M319      ,M,1,M319,21 JUMEL PLACE,NY,"10032",MANHATTAN,06M319,"6",M.S. 319 - MARIA TERESA (06M319),Manhattan,D6,"108",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
10X228      ,X,2,X228,400 EAST FORDHAM ROAD,NY,"10458",BRONX,10X228,"10",JONAS BRONCK ACADEMY (10X228),Bronx,D10,"88","49","55.7",0-5,NA,"0","1",No,No,No,,,,,,
11X194      ,X,2,X194,2365 WATERBURY AVE,NY,"10462",BRONX,11X194,"11",P.S./M.S. 194 (11X194),Bronx,D11,"149","53","35.6","11","20.8","0","0",No,No,No,,,,,,
02M896      ,M,1,M896,26 BROADWAY,NY,"10004",NEW YORK,02M896,"2",LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL (02M896),Manhattan,D2,"123","59","48","7","11.9","0","0",No,No,No,,,,,,
03M333      ,M,1,M333,154 WEST  93 STREET,NY,"10025",MANHATTAN,03M333,"3",P.S. 333 MANHATTAN SCHOOL FOR CHILDREN (03M333),Manhattan,D3,"58","21","36.2",0-5,NA,"0","1",No,No,No,,,,,,
03M334      ,M,1,M334,100 WEST  77 STREET,NY,"10024",MANHATTAN,03M334,"3",THE ANDERSON SCHOOL (03M334),Manhattan,D3,"60","55","91.7","45","81.8","0","0",Yes,No,Yes,,,,,,
84M330,M,1,M330,442 EAST HOUSTON STREET,NY,"10002",MANHATTAN,84M330,"84",GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK (84M330),Manhattan,Charter,"72","18","25",0-5,NA,"0","1",No,No,No,,,,,,
01M332      ,M,1,M332,220 HENRY STREET,NY,"10002",MANHATTAN,01M332,"1",UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL (01M332),Manhattan,D1,"70","10","14.3",0-5,NA,"0","1",No,No,No,,,,,,
06M328      ,M,1,M328,401 WEST 164 STREET,NY,"10032",MANHATTAN,06M328,"6",COMMUNITY MATH & SCIENCE PREP (06M328),Manhattan,D6,"56","6","10.7",0-5,NA,"0","1",No,No,No,,,,,,
02M114      ,M,1,M114,331 EAST 91ST STREET,NY,"10128",NEW YORK,02M114,"2",EAST SIDE MIDDLE SCHOOL (02M114),Manhattan,D2,"137","115","83.9","73","63.5","0","0",No,Yes,No,,,,,,
11X488,X,2,X488,4140 HUTCHINSON RIVER PKWAY EA,NY,"10475",BRONX,84X488,"84",THE EQUALITY CHARTER SCHOOL (84X488),Bronx,Charter,"18","9","50",0-5,NA,"0","1",No,No,No,,,,,,
75Q256,Q,4,Q256,160 BEACH  29 STREET,NY,"11691",QUEENS,75Q256,"75",P.S. Q256 (75Q256),Queens,D75,"6",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84X704,X,2,X704,625 WEST 133 STREET,NY,"10027",MANHATTAN,84X704,"84",KIPP ACADEMY CHARTER SCHOOL (84X704),Bronx,Charter,"15","6","40",0-5,NA,"0","1",No,No,No,,,,,,
84K538,K,2,K538,1300 GREENE AVENUE,NY,"11237",BROOKLYN,84K538,"84",ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL (84K538),Brooklyn,Charter,"38","16","42.1",0-5,NA,"0","1",No,No,No,,,,,,
24Q113      ,Q,4,Q113,78-23 87TH STREET,NY,"11385",QUEENS,24Q113,"24",P.S./I.S. 113 ANTHONY J. PRANZO (24Q113),Queens,D24,"100","22","22",0-5,NA,"0","1",No,No,No,,,,,,
84M350,M,1,M350,207 West 133rd Street,NY,"10030",New York,84M350,"84",DEMOCRACY PREP CHARTER SCHOOL (84M350),Manhattan,Charter,"33","15","45.5",0-5,NA,"0","1",No,No,No,,,,,,
06M293      ,M,1,M293,4600 BROADWAY,NY,"10040",MANHATTAN,06M293,"6",CITY COLLEGE ACADEMY OF THE ARTS (06M293),Manhattan,D6,"87","9","10.3",0-5,NA,"0","1",No,No,No,,,,,,
02M276      ,M,1,M276,55 BATTERY PLACE,NY,"10001",NEW YORK,02M276,"2",BATTERY PARK CITY SCHOOL (02M276),Manhattan,D2,"85","52","61.2","18","34.6","0","0",No,No,No,,,,,,
16K712,,3,K712,794 MONROE STREET,NY,"11221",BROOKLYN,84K712,"84",EXCELLENCE GIRLS CHARTER SCHOOL (84K712),Brooklyn,Charter,"59","24","40.7",0-5,NA,"0","1",No,No,No,,,,,,
02M312      ,M,1,M312,333 WEST  17 STREET,NY,"10011",MANHATTAN,02M312,"2",NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE STUDIES (02M312),Manhattan,D2,"179","169","94.4","117","69.2","0","0",No,No,No,,,,,,
18K737,,3,K737,205 Rockaway Parkway,NY,"11212",BROOKLYN,84K737,"84",BROWNSVILLE ASCEND CHARTER SCHOOL (84K737),Brooklyn,Charter,"115","37","32.2",0-5,NA,"0","1",No,No,No,,,,,,
00Q321,Q,4,Q321,39-37 28th Street,NY,"11101",Long Island City,84Q321,"84",GROWING UP GREEN CHARTER SCHOOL (84Q321),Queens,Charter,"89","24","27",0-5,NA,"0","1",No,No,No,,,,,,
06M430,,1,M430,549 AUDOBON AVENUE,NY,"10040",MANHATTAN,84M430,"84",THE EQUITY PROJECT CHARTER SCHOOL (TEP) (84M430),Manhattan,Charter,"123","35","28.5",0-5,NA,"0","1",No,No,No,,,,,,
06M311      ,M,1,M311,4862 BROADWAY,NY,"10034",MANHATTAN,06M311,"6",AMISTAD DUAL LANGUAGE SCHOOL (06M311),Manhattan,D6,"45","14","31.1",0-5,NA,"0","1",No,No,No,,,,,,
05M482,M,1,M482,301 WEST 140 STREET,NY,"10030",MANHATTAN,84M482,"84",SUCCESS ACADEMY CHARTER SCHOOL - HARLEM 5 (84M482),Manhattan,Charter,"64","37","57.8",0-5,NA,"0","1",No,No,No,,,,,,
22K746,,3,K746,3300 KINGS HIGHWAY,NY,"11234",BROOKLYN,84K746,"84",HEBREW LANGUAGE ACADEMY CHARTER SCHOOL (84K746),Brooklyn,Charter,"55","11","20",0-5,NA,"0","1",No,No,No,,,,,,
12X496,X,2,X496,1551 EAST 172ND STREET,NY,"10472",BRONX,84X496,"84",ICAHN CHARTER SCHOOL 4 (84X496),Bronx,Charter,"33","16","48.5",0-5,NA,"0","1",No,No,No,,,,,,
06M278      ,M,1,M278,421 W 219TH ST,NY,"10034",MANHATTAN,06M278,"6",PAULA HEDBAVNY SCHOOL (06M278),Manhattan,D6,"65","20","30.8",0-5,NA,"0","1",No,No,No,,,,,,
19K740,,3,K740,2635 LINDEN BOULEVARD,NY,"11208",BROOKLYN,84K740,"84",BROOKLYN SCHOLARS CHARTER SCHOOL (84K740),Brooklyn,Charter,"73","24","32.9",0-5,NA,"0","1",No,No,No,,,,,,
84M279,M,1,M279,240 WEST 113 STREET,NY,"10026",MANHATTAN,84M279,"84",THE OPPORTUNITY CHARTER SCHOOL (84M279),Manhattan,Charter,"10",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
23K710,,3,K710,364 SACKMAN STREET,NY,"11212",BROOKLYN,84K710,"84",BROWNSVILLE COLLEGIATE CHARTER SCHOOL (84K710),Brooklyn,Charter,"32","8","25",0-5,NA,"0","1",No,No,No,,,,,,
03M258      ,M,1,M258,154 WEST  93 STREET,NY,"10025",MANHATTAN,03M258,"3",COMMUNITY ACTION SCHOOL - MS 258 (03M258),Manhattan,D3,"83","9","10.8",0-5,NA,"0","1",No,No,No,,,,,,
08X487,X,2,X487,681 KELLY STREET,NY,"10455",BRONX,84X487,"84",GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX (84X487),Bronx,Charter,"79","18","22.8",0-5,NA,"0","1",No,No,No,,,,,,
02M260      ,M,1,M260,425 WEST 33RD STREET,NY,"10001",New York,02M260,"2",THE CLINTON SCHOOL (02M260),Manhattan,D2,"94","46","48.9","22","47.8","0","0",No,Yes,No,,,,,,
08X494,X,2,X494,968 CAULDWELL AVENUE,NY,"10456",BRONX,84X494,"84",SUCCESS ACADEMY CHARTER SCHOOL - BRONX 2 (84X494),Bronx,Charter,"41","27","65.9",0-5,NA,"0","1",No,No,No,,,,,,
02M255      ,M,1,M255,319 EAST 19 STREET,NY,"10003",MANHATTAN,02M255,"2",M.S. 255 SALK SCHOOL OF SCIENCE (02M255),Manhattan,D2,"125","104","83.2","72","69.2","0","0",No,No,No,,,,,,
23K711,,3,K711,213 OSBORN STREET,NY,"11212",BROOKLYN,84K711,"84",LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL (84K711),Brooklyn,Charter,"40","10","25",0-5,NA,"0","1",No,No,No,,,,,,
03M256      ,M,1,M256,154 WEST  93 STREET,NY,"10025",MANHATTAN,03M256,"3",LAFAYETTE ACADEMY (03M256),Manhattan,D3,"49","14","28.6",0-5,NA,"0","1",No,No,No,,,,,,
03M247      ,M,1,M247,32 WEST  92 STREET,NY,"10025",MANHATTAN,03M247,"3",M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL (03M247),Manhattan,D3,"74","20","27",0-5,NA,"0","1",No,No,No,,,,,,
07X491,X,2,X491,677 EAST 141 STREET,NY,"10454",BRONX,84X491,"84",ACADEMIC LEADERSHIP CHARTER SCHOOL (84X491),Bronx,Charter,"50","14","28",0-5,NA,"0","1",No,No,No,,,,,,
03M250      ,M,1,M250,735 WEST END AVENUE,NY,"10025",MANHATTAN,03M250,"3",M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL (03M250),Manhattan,D3,"49","8","16.3",0-5,NA,"0","1",No,No,No,,,,,,
31R067,R,5,R067,280 REGIS DRIVE,NY,"10314",STATEN ISLAND,84R067,"84",JOHN W. LAVELLE PREPARATORY CHARTER SCHOOL (84R067),StatenIsland,Charter,"26",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
02M289      ,M,1,M289,201 WARREN STREET,NY,"10282",MANHATTAN,02M289,"2",I.S. 289 (02M289),Manhattan,D2,"89","45","50.6","6","13.3","0","0",No,No,No,,,,,,
84M483,M,1,M483,311 WEST 120TH STREET,NY,"10027",NEW YORK,84M483,"84",NEW YORK FRENCH AMERICAN CHARTER SCHOOL (84M483),Manhattan,Charter,"12",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
05M286      ,M,1,M286,509 WEST 129 STREET,NY,"10027",MANHATTAN,05M286,"5",URBAN ASSEMBLY ACADEMY FOR FUTURE LEADERS (05M286),Manhattan,D5,"29",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
84M284,M,1,M284,35 EAST 125TH STREET,NY,"10035",MANHATTAN,84M284,"84",HARLEM CHILDREN'S ZONE PROMISE ACADEMY 1 CHARTER SCHOOL (84M284),Manhattan,Charter,"12","8","66.7",0-5,NA,"0","1",No,No,No,,,,,,
17K742,,3,K742,188 ROCHESTER AVENUE,NY,"11213",BROOKLYN,84K742,"84",EXPLORE EMPOWER CHARTER SCHOOL (84K742),Brooklyn,Charter,"58","13","22.4",0-5,NA,"0","1",No,No,No,,,,,,
02M217      ,M,1,M217,645 MAIN STREET,NY,"10044",MANHATTAN,02M217,"2",P.S./I.S. 217 ROOSEVELT ISLAND (02M217),Manhattan,D2,"26","9","34.6",0-5,NA,"0","1",No,No,No,,,,,,
21K744,,3,K744,501 WEST AVENUE,NY,"11224",BROOKLYN,84K744,"84",CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL (84K744),Brooklyn,Charter,"24","9","37.5",0-5,NA,"0","1",No,No,No,,,,,,
03M859,,1,M859,129 WEST  67 STREET,NY,"10023",MANHATTAN,03M859,"3",SPECIAL MUSIC SCHOOL (03M859),Manhattan,D3,"12","7","58.3",0-5,NA,"0","1",No,Yes,Yes,,,,,,
04M206      ,M,1,M206,508 EAST 120 STREET,NY,"10035",MANHATTAN,04M206,"4",P.S. 206 JOSE CELSO BARBOSA (04M206),Manhattan,D4,"71","13","18.3",0-5,NA,"0","1",No,No,No,,,,,,
15K730,,3,K730,27 HUNTINGTON STREET,NY,"11231",BROOKLYN,84K730,"84",SUMMIT ACADEMY CHARTER SCHOOL (84K730),Brooklyn,Charter,"22","8","36.4",0-5,NA,"0","1",No,No,No,,,,,,
15K707,,3,K707,153 35TH STREET,NY,"11232",BROOKLYN,84K707,"84",BROOKLYN PROSPECT CHARTER SCHOOL (84K707),Brooklyn,Charter,"59","28","47.5","9","32.1","0","0",No,No,No,,,,,,
03M245      ,M,1,M245,100 WEST  77 STREET,NY,"10024",MANHATTAN,03M245,"3",M.S. M245 THE COMPUTER SCHOOL (03M245),Manhattan,D3,"123","62","50.4","14","22.6","0","0",No,No,No,,,,,,
02M225      ,M,1,M225,317 EAST  67 STREET,NY,"10065",MANHATTAN,02M225,"2",ELLA BAKER SCHOOL (02M225),Manhattan,D2,"28",0-5,NA,0-5,NA,"1","1",No,No,Yes,,,,,,
23K671,K,3,K671,210 CHESTER STREET,NY,"11212",BROOKLYN,23K671,"23",MOTT HALL BRIDGES ACADEMY (23K671),Brooklyn,D23,"65","7","10.8",0-5,NA,"0","1",No,No,No,,,,,,
06M223      ,M,1,M223,71-111 CONVENT AVE,NY,"10027",MANHATTAN,06M223,"6",THE MOTT HALL SCHOOL (06M223),Manhattan,D6,"92","77","83.7",0-5,NA,"0","1",No,No,No,,,,,,
04M224      ,M,1,M224,410 EAST 100 STREET,NY,"10029",MANHATTAN,04M224,"4",M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS (04M224),Manhattan,D4,"61","20","32.8",0-5,NA,"0","1",No,No,Yes,,,,,,
01M184      ,M,1,M184,327 CHERRY STREET,NY,"10002",MANHATTAN,01M184,"1",P.S. 184M SHUANG WEN (01M184),Manhattan,D1,"112","79","70.5","29","36.7","0","0",No,No,No,,,,,,
29Q327,Q,4,Q327,132-55 RIDGEDALE STREET,NY,"11413",QUEENS,29Q327,"29",EAGLE ACADEMY FOR YOUNG MEN III (29Q327),Queens,D29,"59","6","10.2",0-5,NA,"0","1",No,No,No,,,,,,
03M180      ,M,1,M180,370 WEST 120 STREET,NY,"10027",MANHATTAN,03M180,"3",P.S. 180 HUGO NEWMAN (03M180),Manhattan,D3,"49","10","20.4",0-5,NA,"0","1",No,No,No,,,,,,
28Q167,Q,4,Q167,91-30 METROPOLITAN AVENUE,NY,"11375",QUEENS,28Q167,"28",METROPOLITAN EXPEDITIONARY LEARNING SCHOOL (28Q167),Queens,D28,"123","25","20.3",0-5,NA,"0","1",No,No,No,,,,,,
03M191      ,M,1,M191,210 WEST  61 STREET,NY,"10023",MANHATTAN,03M191,"3",THE RIVERSIDE SCHOOL FOR MAKERS AND ARTISTS (03M191),Manhattan,D3,"68","10","14.7",0-5,NA,"0","1",No,No,No,,,,,,
08X467      ,X,2,X467,650 HOLLYWOOD AVENUE,NY,"10465",BRONX,08X467,"8",MOTT HALL COMMUNITY SCHOOL (08X467),Bronx,D8,"121","19","15.7",0-5,NA,"0","1",No,No,No,,,,,,
06M187      ,M,1,M187,349 CABRINI BOULEVARD,NY,"10040",MANHATTAN,06M187,"6",P.S./I.S. 187 HUDSON CLIFFS (06M187),Manhattan,D6,"89","32","36","6","18.8","0","0",No,No,No,,,,,,
11X468      ,X,2,X468,2441 WALLACE AVENUE,NY,"10467",BRONX,11X468,"11",PELHAM ACADEMY OF ACADEMICS AND COMMUNITY ENGAGEMENT (11X468),Bronx,D11,"124","21","16.9",0-5,NA,"0","1",No,No,No,,,,,,
01M188      ,M,1,M188,442 EAST HOUSTON STREET,NY,"10002",MANHATTAN,01M188,"1",P.S. 188 THE ISLAND SCHOOL (01M188),Manhattan,D1,"49",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
11X498,X,2,X498,1640 BRONXDALE AVE,NY,"10462",BRONX,11X498,"11",P.S./M.S. 11X498 - VAN NEST ACADEMY (11X498),Bronx,D11,"87","36","41.4",0-5,NA,"0","1",No,No,No,,,,,,
03M149      ,M,1,M149,41 WEST 117 STREET,NY,"10026",MANHATTAN,03M149,"3",P.S. 149 SOJOURNER TRUTH (03M149),Manhattan,D3,"29",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
10X363,X,2,X363,120 EAST 184 STREET,NY,"10468",BRONX,10X363,"10",ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE (10X363),Bronx,D10,"301","48","15.9",0-5,NA,"0","1",No,No,No,,,,,,
31R861      ,R,5,R861,280 REGIS DRIVE,NY,"10314",STATEN ISLAND,31R861,"31",STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP (31R861),StatenIsland,D31,"88","21","23.9",0-5,NA,"0","1",No,No,No,,,,,,
75M169      ,M,1,M169,110 EAST  88 STREET,NY,"10128",MANHATTAN,75M169,"75",P.S. M169 - ROBERT F. KENNEDY (75M169),Manhattan,D75,"8",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
04M171      ,M,1,M171,19 EAST 103 STREET,NY,"10029",MANHATTAN,04M171,"4",P.S. 171 PATRICK HENRY (04M171),Manhattan,D4,"82","29","35.4",0-5,NA,"0","1",No,No,No,,,,,,
27Q318      ,Q,4,Q318,190 BEACH 110 STREET,NY,"11694",ROCKAWAY PARK,27Q318,"27",WATERSIDE SCHOOL FOR LEADERSHIP (27Q318),Queens,D27,"72","14","19.4",0-5,NA,"0","1",No,No,No,,,,,,
27Q319      ,Q,4,Q319,10-45 NAMEOKE STREET,NY,"11691",QUEENS,27Q319,"27",VILLAGE ACADEMY (27Q319),Queens,D27,"139","52","37.4",0-5,NA,"0","1",No,No,No,,,,,,
02M167      ,M,1,M167,220 EAST  76 STREET,NY,"10021",MANHATTAN,02M167,"2",J.H.S. 167 ROBERT F. WAGNER (02M167),Manhattan,D2,"420","227","54","73","32.2","0","0",No,No,No,,,,,,
02M422      ,M,1,M422,351 WEST  18 STREET,NY,"10011",MANHATTAN,02M422,"2",QUEST TO LEARN (02M422),Manhattan,D2,"46","7","15.2",0-5,NA,"0","1",No,Yes,Yes,,,,,,
03M421      ,M,1,M421,150 WEST 105 STREET,NY,"10025",MANHATTAN,03M421,"3",WEST PREP ACADEMY (03M421),Manhattan,D3,"64","16","25",0-5,NA,"0","1",No,No,No,,,,,,
05M161      ,M,1,M161,499 WEST 133 STREET,NY,"10027",MANHATTAN,05M161,"5",P.S. 161 PEDRO ALBIZU CAMPOS (05M161),Manhattan,D5,"110","12","10.9",0-5,NA,"0","1",No,No,No,,,,,,
11X462      ,X,2,X462,3441 STEENWICK AVENUE,NY,"10475",BRONX,11X462,"11",CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA) (11X462),Bronx,D11,"62","11","17.7",0-5,NA,"0","1",No,No,No,,,,,,
05M129      ,M,1,M129,425 WEST 130 STREET,NY,"10027",MANHATTAN,05M129,"5",P.S. 129 JOHN H. FINLEY (05M129),Manhattan,D5,"44",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
02M126      ,M,1,M126,80 CATHERINE STREET,NY,"10038",MANHATTAN,02M126,"2",P.S. 126 JACOB AUGUST RIIS (02M126),Manhattan,D2,"110","65","59.1","15","23.1","0","0",No,No,No,,,,,,
09X454      ,X,2,X454,250 EAST 164 STREET,NY,"10456",BRONX,09X454,"9",SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL (09X454),Bronx,D9,"137","40","29.2",0-5,NA,"0","1",No,No,No,,,,,,
10X447      ,X,2,X447,125 EAST 181 STREET,NY,"10453",BRONX,10X447,"10",CRESTON ACADEMY (10X447),Bronx,D10,"130","24","18.5",0-5,NA,"0","1",No,No,No,,,,,,
08X448      ,X,2,X448,885 BOLTON AVENUE,NY,"10473",BRONX,08X448,"8",SOUNDVIEW ACADEMY FOR CULTURE AND SCHOLARSHIP (08X448),Bronx,D8,"130","19","14.6",0-5,NA,"0","1",No,No,No,,,,,,
05M123      ,M,1,M123,301 WEST 140 STREET,NY,"10030",MANHATTAN,05M123,"5",P.S. 123 MAHALIA JACKSON (05M123),Manhattan,D5,"46","11","23.9",0-5,NA,"0","1",No,No,No,,,,,,
06M143      ,M,1,M143,511 WEST 182ND STREET,NY,"10033",MANHATTAN,06M143,"6",J.H.S. 143 ELEANOR ROOSEVELT (06M143),Manhattan,D6,"90","14","15.6",0-5,NA,"0","1",No,No,No,,,,,,
13K691,K,2,K691,100 CLERMONT AVENUE,NY,"11205",BROOKLYN,13K691,"13",FORT GREENE PREPARATORY ACADEMY (13K691),Brooklyn,D13,"75","12","16",0-5,NA,"0","1",No,No,No,,,,,,
01M140      ,M,1,M140,123 RIDGE STREET,NY,"10002",MANHATTAN,01M140,"1",P.S. 140 NATHAN STRAUS (01M140),Manhattan,D1,"56","9","16.1",0-5,NA,"0","1",No,No,No,,,,,,
20K686      ,K,1,K686,50 AVENUE P,NY,"11204",BROOKLYN,20K686,"20",BROOKLYN SCHOOL OF INQUIRY (20K686),Brooklyn,D20,"53","41","77.4","25","61","0","0",No,No,Yes,,,,,,
19K678      ,K,2,K678,605 SHEPHERD AVENUE,NY,"11208",BROOKLYN,19K678,"19",EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE (19K678),Brooklyn,D19,"84",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
02M131      ,M,1,M131,100 HESTER STREET,NY,"10002",MANHATTAN,02M131,"2",M.S. 131 (02M131),Manhattan,D2,"110","40","36.4",0-5,NA,"0","1",No,No,No,,,,,,
75M094      ,M,1,M094,442 EAST HOUSTON STREET,NY,"10002",MANHATTAN,75M094,"75",P.S. M094 (75M094),Manhattan,D75,"3",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
04M096      ,M,1,M096,216 EAST 120 STREET,NY,"10035",MANHATTAN,04M096,"4",P.S. 096 JOSEPH LANZETTA (04M096),Manhattan,D4,"53",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
02M397      ,M,1,M397,12 SPRUCE STREET,NY,"10007",MANHATTAN,02M397,"2",SPRUCE STREET SCHOOL (02M397),Manhattan,D2,"54","30","55.6","9","30","0","0",No,No,No,,,,,,
75M079      ,M,1,M079,55 EAST 120 STREET,NY,"10035",MANHATTAN,75M079,"75",P.S. M079 - HORAN SCHOOL (75M079),Manhattan,D75,"3",0-5,NA,0-5,NA,"1","1",No,No,No,,,,,,
15K088      ,K,2,K088,544 7 AVENUE,NY,"11215",BROOKLYN,15K088,"15",J.H.S. 088 PETER ROUGET (15K088),Brooklyn,D15,"495","136","27.5","6","4.4","0","0",No,No,No,,,,,,
